GID	DOI	DOI_GLIS_url
8044740	"No DOI assigned"	"No DOI assigned"
8044742	"No DOI assigned"	"No DOI assigned"
8044743	"No DOI assigned"	"No DOI assigned"
8044744	"No DOI assigned"	"No DOI assigned"
8044745	"No DOI assigned"	"No DOI assigned"
8044747	"No DOI assigned"	"No DOI assigned"
8044749	"No DOI assigned"	"No DOI assigned"
8044750	"No DOI assigned"	"No DOI assigned"
8044752	"No DOI assigned"	"No DOI assigned"
8044761	"No DOI assigned"	"No DOI assigned"
8044762	"No DOI assigned"	"No DOI assigned"
8044763	"No DOI assigned"	"No DOI assigned"
8044764	"No DOI assigned"	"No DOI assigned"
8044766	"No DOI assigned"	"No DOI assigned"
8044768	"No DOI assigned"	"No DOI assigned"
8044769	"No DOI assigned"	"No DOI assigned"
8044770	"No DOI assigned"	"No DOI assigned"
8044771	"No DOI assigned"	"No DOI assigned"
8044773	"No DOI assigned"	"No DOI assigned"
8044775	"No DOI assigned"	"No DOI assigned"
8044776	"No DOI assigned"	"No DOI assigned"
8044777	"No DOI assigned"	"No DOI assigned"
8044778	"No DOI assigned"	"No DOI assigned"
8044779	"No DOI assigned"	"No DOI assigned"
8044786	"No DOI assigned"	"No DOI assigned"
8044790	"No DOI assigned"	"No DOI assigned"
8044796	"No DOI assigned"	"No DOI assigned"
8044797	"No DOI assigned"	"No DOI assigned"
8044798	"No DOI assigned"	"No DOI assigned"
8044799	"No DOI assigned"	"No DOI assigned"
8044801	"No DOI assigned"	"No DOI assigned"
8044802	"No DOI assigned"	"No DOI assigned"
8044803	"No DOI assigned"	"No DOI assigned"
8044804	"No DOI assigned"	"No DOI assigned"
8044807	"No DOI assigned"	"No DOI assigned"
8044808	"No DOI assigned"	"No DOI assigned"
8044809	"No DOI assigned"	"No DOI assigned"
8044810	"No DOI assigned"	"No DOI assigned"
8044811	"No DOI assigned"	"No DOI assigned"
8044812	"No DOI assigned"	"No DOI assigned"
8044813	"No DOI assigned"	"No DOI assigned"
8044816	"No DOI assigned"	"No DOI assigned"
8044817	"No DOI assigned"	"No DOI assigned"
8044818	"No DOI assigned"	"No DOI assigned"
8044819	"No DOI assigned"	"No DOI assigned"
8044820	"No DOI assigned"	"No DOI assigned"
8044822	"No DOI assigned"	"No DOI assigned"
8044824	"No DOI assigned"	"No DOI assigned"
8044825	"No DOI assigned"	"No DOI assigned"
8044828	"No DOI assigned"	"No DOI assigned"
8044830	"No DOI assigned"	"No DOI assigned"
8044831	"No DOI assigned"	"No DOI assigned"
8044833	"No DOI assigned"	"No DOI assigned"
8044834	"No DOI assigned"	"No DOI assigned"
8044836	"No DOI assigned"	"No DOI assigned"
8044837	"No DOI assigned"	"No DOI assigned"
8044840	"No DOI assigned"	"No DOI assigned"
8044841	"No DOI assigned"	"No DOI assigned"
8044842	"No DOI assigned"	"No DOI assigned"
8044843	"No DOI assigned"	"No DOI assigned"
8044846	"No DOI assigned"	"No DOI assigned"
8044847	"No DOI assigned"	"No DOI assigned"
8044848	"No DOI assigned"	"No DOI assigned"
8044849	"No DOI assigned"	"No DOI assigned"
8044850	"No DOI assigned"	"No DOI assigned"
8044851	"No DOI assigned"	"No DOI assigned"
8044852	"No DOI assigned"	"No DOI assigned"
8044853	"No DOI assigned"	"No DOI assigned"
8044854	"No DOI assigned"	"No DOI assigned"
8044855	"No DOI assigned"	"No DOI assigned"
8044856	"No DOI assigned"	"No DOI assigned"
8044858	"No DOI assigned"	"No DOI assigned"
8044859	"No DOI assigned"	"No DOI assigned"
8044860	"No DOI assigned"	"No DOI assigned"
8044861	"No DOI assigned"	"No DOI assigned"
8044862	"No DOI assigned"	"No DOI assigned"
8044863	"No DOI assigned"	"No DOI assigned"
8044864	"No DOI assigned"	"No DOI assigned"
8044866	"No DOI assigned"	"No DOI assigned"
8044868	"No DOI assigned"	"No DOI assigned"
8044869	"No DOI assigned"	"No DOI assigned"
8044871	"No DOI assigned"	"No DOI assigned"
8044872	"No DOI assigned"	"No DOI assigned"
8044874	"No DOI assigned"	"No DOI assigned"
8044875	"No DOI assigned"	"No DOI assigned"
8044876	"No DOI assigned"	"No DOI assigned"
8044877	"No DOI assigned"	"No DOI assigned"
8044878	"No DOI assigned"	"No DOI assigned"
8044879	"No DOI assigned"	"No DOI assigned"
8044880	"No DOI assigned"	"No DOI assigned"
8044881	"No DOI assigned"	"No DOI assigned"
8044882	"No DOI assigned"	"No DOI assigned"
8044884	"No DOI assigned"	"No DOI assigned"
8044887	"No DOI assigned"	"No DOI assigned"
8044889	"No DOI assigned"	"No DOI assigned"
8044892	"No DOI assigned"	"No DOI assigned"
8044893	"No DOI assigned"	"No DOI assigned"
8044895	"No DOI assigned"	"No DOI assigned"
8044897	"No DOI assigned"	"No DOI assigned"
8044901	"No DOI assigned"	"No DOI assigned"
8044903	"No DOI assigned"	"No DOI assigned"
8044904	"No DOI assigned"	"No DOI assigned"
8044905	"No DOI assigned"	"No DOI assigned"
8044906	"No DOI assigned"	"No DOI assigned"
8044907	"No DOI assigned"	"No DOI assigned"
8044908	"No DOI assigned"	"No DOI assigned"
8044909	"No DOI assigned"	"No DOI assigned"
8044910	"No DOI assigned"	"No DOI assigned"
8044911	"No DOI assigned"	"No DOI assigned"
8044912	"No DOI assigned"	"No DOI assigned"
8044913	"No DOI assigned"	"No DOI assigned"
8044914	"No DOI assigned"	"No DOI assigned"
8044916	"No DOI assigned"	"No DOI assigned"
8044917	"No DOI assigned"	"No DOI assigned"
8044918	"No DOI assigned"	"No DOI assigned"
8044919	"No DOI assigned"	"No DOI assigned"
8044920	"No DOI assigned"	"No DOI assigned"
8044922	"No DOI assigned"	"No DOI assigned"
8044923	"No DOI assigned"	"No DOI assigned"
8044924	"No DOI assigned"	"No DOI assigned"
8044925	"No DOI assigned"	"No DOI assigned"
8044926	"No DOI assigned"	"No DOI assigned"
8044927	"No DOI assigned"	"No DOI assigned"
8044928	"No DOI assigned"	"No DOI assigned"
8044932	"No DOI assigned"	"No DOI assigned"
8044934	"No DOI assigned"	"No DOI assigned"
8044935	"No DOI assigned"	"No DOI assigned"
8044936	"No DOI assigned"	"No DOI assigned"
8044937	"No DOI assigned"	"No DOI assigned"
8044940	"No DOI assigned"	"No DOI assigned"
8044942	"No DOI assigned"	"No DOI assigned"
8044943	"No DOI assigned"	"No DOI assigned"
8044944	"No DOI assigned"	"No DOI assigned"
8044945	"No DOI assigned"	"No DOI assigned"
8044946	"No DOI assigned"	"No DOI assigned"
8044947	"No DOI assigned"	"No DOI assigned"
8044948	"No DOI assigned"	"No DOI assigned"
8044949	"No DOI assigned"	"No DOI assigned"
8044950	"No DOI assigned"	"No DOI assigned"
8044952	"No DOI assigned"	"No DOI assigned"
8044953	"No DOI assigned"	"No DOI assigned"
8044957	"No DOI assigned"	"No DOI assigned"
8044958	"No DOI assigned"	"No DOI assigned"
8044959	"No DOI assigned"	"No DOI assigned"
8044960	"No DOI assigned"	"No DOI assigned"
8044961	"No DOI assigned"	"No DOI assigned"
8044962	"No DOI assigned"	"No DOI assigned"
8044963	"No DOI assigned"	"No DOI assigned"
8044964	"No DOI assigned"	"No DOI assigned"
8044965	"No DOI assigned"	"No DOI assigned"
8044966	"No DOI assigned"	"No DOI assigned"
8044967	"No DOI assigned"	"No DOI assigned"
8044969	"No DOI assigned"	"No DOI assigned"
8044970	"No DOI assigned"	"No DOI assigned"
8044971	"No DOI assigned"	"No DOI assigned"
8044972	"No DOI assigned"	"No DOI assigned"
8044974	"No DOI assigned"	"No DOI assigned"
8044976	"No DOI assigned"	"No DOI assigned"
8044977	"No DOI assigned"	"No DOI assigned"
8044979	"No DOI assigned"	"No DOI assigned"
8044981	"No DOI assigned"	"No DOI assigned"
8044982	"No DOI assigned"	"No DOI assigned"
8044984	"No DOI assigned"	"No DOI assigned"
8044986	"No DOI assigned"	"No DOI assigned"
8044987	"No DOI assigned"	"No DOI assigned"
8044988	"No DOI assigned"	"No DOI assigned"
8044989	"No DOI assigned"	"No DOI assigned"
8044990	"No DOI assigned"	"No DOI assigned"
8044991	"No DOI assigned"	"No DOI assigned"
8044992	"No DOI assigned"	"No DOI assigned"
8044993	"No DOI assigned"	"No DOI assigned"
8044994	"No DOI assigned"	"No DOI assigned"
8044995	"No DOI assigned"	"No DOI assigned"
8044996	"No DOI assigned"	"No DOI assigned"
8044997	"No DOI assigned"	"No DOI assigned"
8044998	"No DOI assigned"	"No DOI assigned"
8044999	"No DOI assigned"	"No DOI assigned"
8045002	"No DOI assigned"	"No DOI assigned"
8045007	"No DOI assigned"	"No DOI assigned"
8045010	"No DOI assigned"	"No DOI assigned"
8045011	"No DOI assigned"	"No DOI assigned"
8045012	"No DOI assigned"	"No DOI assigned"
8045013	"No DOI assigned"	"No DOI assigned"
8045014	"No DOI assigned"	"No DOI assigned"
8045016	"No DOI assigned"	"No DOI assigned"
8045019	"No DOI assigned"	"No DOI assigned"
8045022	"No DOI assigned"	"No DOI assigned"
8045023	"No DOI assigned"	"No DOI assigned"
8045027	"No DOI assigned"	"No DOI assigned"
8045029	"No DOI assigned"	"No DOI assigned"
8045031	"No DOI assigned"	"No DOI assigned"
8045033	"No DOI assigned"	"No DOI assigned"
8045034	"No DOI assigned"	"No DOI assigned"
8045035	"No DOI assigned"	"No DOI assigned"
8045036	"No DOI assigned"	"No DOI assigned"
8045037	"No DOI assigned"	"No DOI assigned"
8045038	"No DOI assigned"	"No DOI assigned"
8045045	"No DOI assigned"	"No DOI assigned"
8045046	"No DOI assigned"	"No DOI assigned"
8045051	"No DOI assigned"	"No DOI assigned"
8045053	"No DOI assigned"	"No DOI assigned"
8045054	"No DOI assigned"	"No DOI assigned"
8045055	"No DOI assigned"	"No DOI assigned"
8045061	"No DOI assigned"	"No DOI assigned"
8045062	"No DOI assigned"	"No DOI assigned"
8045064	"No DOI assigned"	"No DOI assigned"
8045065	"No DOI assigned"	"No DOI assigned"
8045066	"No DOI assigned"	"No DOI assigned"
8045067	"No DOI assigned"	"No DOI assigned"
8045068	"No DOI assigned"	"No DOI assigned"
8045071	"No DOI assigned"	"No DOI assigned"
8045072	"No DOI assigned"	"No DOI assigned"
8045073	"No DOI assigned"	"No DOI assigned"
8045074	"No DOI assigned"	"No DOI assigned"
8045076	"No DOI assigned"	"No DOI assigned"
8045078	"No DOI assigned"	"No DOI assigned"
8045079	"No DOI assigned"	"No DOI assigned"
8045082	"No DOI assigned"	"No DOI assigned"
8045083	"No DOI assigned"	"No DOI assigned"
8045084	"No DOI assigned"	"No DOI assigned"
8045092	"No DOI assigned"	"No DOI assigned"
8045094	"No DOI assigned"	"No DOI assigned"
8045095	"No DOI assigned"	"No DOI assigned"
8045096	"No DOI assigned"	"No DOI assigned"
8045098	"No DOI assigned"	"No DOI assigned"
8045100	"No DOI assigned"	"No DOI assigned"
8045101	"No DOI assigned"	"No DOI assigned"
8045104	"No DOI assigned"	"No DOI assigned"
8045105	"No DOI assigned"	"No DOI assigned"
8045106	"No DOI assigned"	"No DOI assigned"
8045108	"No DOI assigned"	"No DOI assigned"
8045111	"No DOI assigned"	"No DOI assigned"
8045112	"No DOI assigned"	"No DOI assigned"
8045115	"No DOI assigned"	"No DOI assigned"
8045118	"No DOI assigned"	"No DOI assigned"
8045119	"No DOI assigned"	"No DOI assigned"
8045120	"No DOI assigned"	"No DOI assigned"
8045121	"No DOI assigned"	"No DOI assigned"
8045122	"No DOI assigned"	"No DOI assigned"
8045123	"No DOI assigned"	"No DOI assigned"
8045124	"No DOI assigned"	"No DOI assigned"
8045125	"No DOI assigned"	"No DOI assigned"
8045127	"No DOI assigned"	"No DOI assigned"
8045129	"No DOI assigned"	"No DOI assigned"
8045132	"No DOI assigned"	"No DOI assigned"
8045133	"No DOI assigned"	"No DOI assigned"
8045134	"No DOI assigned"	"No DOI assigned"
8045135	"No DOI assigned"	"No DOI assigned"
8045136	"No DOI assigned"	"No DOI assigned"
8045137	"No DOI assigned"	"No DOI assigned"
8045138	"No DOI assigned"	"No DOI assigned"
8045139	"No DOI assigned"	"No DOI assigned"
8045141	"No DOI assigned"	"No DOI assigned"
8045142	"No DOI assigned"	"No DOI assigned"
8045146	"No DOI assigned"	"No DOI assigned"
8045148	"No DOI assigned"	"No DOI assigned"
8045149	"No DOI assigned"	"No DOI assigned"
8045150	"No DOI assigned"	"No DOI assigned"
8045151	"No DOI assigned"	"No DOI assigned"
8045152	"No DOI assigned"	"No DOI assigned"
8045153	"No DOI assigned"	"No DOI assigned"
8045154	"No DOI assigned"	"No DOI assigned"
8045155	"No DOI assigned"	"No DOI assigned"
8045156	"No DOI assigned"	"No DOI assigned"
8045157	"No DOI assigned"	"No DOI assigned"
8045158	"No DOI assigned"	"No DOI assigned"
8045159	"No DOI assigned"	"No DOI assigned"
8045162	"No DOI assigned"	"No DOI assigned"
8045165	"No DOI assigned"	"No DOI assigned"
8045168	"No DOI assigned"	"No DOI assigned"
8045169	"No DOI assigned"	"No DOI assigned"
8045170	"No DOI assigned"	"No DOI assigned"
8045174	"No DOI assigned"	"No DOI assigned"
8045180	"No DOI assigned"	"No DOI assigned"
8045184	"No DOI assigned"	"No DOI assigned"
8045185	"No DOI assigned"	"No DOI assigned"
8045186	"No DOI assigned"	"No DOI assigned"
8045187	"No DOI assigned"	"No DOI assigned"
8045188	"No DOI assigned"	"No DOI assigned"
8045190	"No DOI assigned"	"No DOI assigned"
8045192	"No DOI assigned"	"No DOI assigned"
8045193	"No DOI assigned"	"No DOI assigned"
8045194	"No DOI assigned"	"No DOI assigned"
8045195	"No DOI assigned"	"No DOI assigned"
8045197	"No DOI assigned"	"No DOI assigned"
8045198	"No DOI assigned"	"No DOI assigned"
8045199	"No DOI assigned"	"No DOI assigned"
8045201	"No DOI assigned"	"No DOI assigned"
8045202	"No DOI assigned"	"No DOI assigned"
8045204	"No DOI assigned"	"No DOI assigned"
8045205	"No DOI assigned"	"No DOI assigned"
8045207	"No DOI assigned"	"No DOI assigned"
8045212	"No DOI assigned"	"No DOI assigned"
8045213	"No DOI assigned"	"No DOI assigned"
8045214	"No DOI assigned"	"No DOI assigned"
8045217	"No DOI assigned"	"No DOI assigned"
8045218	"No DOI assigned"	"No DOI assigned"
8045220	"No DOI assigned"	"No DOI assigned"
8045222	"No DOI assigned"	"No DOI assigned"
8045223	"No DOI assigned"	"No DOI assigned"
8045224	"No DOI assigned"	"No DOI assigned"
8045226	"No DOI assigned"	"No DOI assigned"
8045229	"No DOI assigned"	"No DOI assigned"
8045230	"No DOI assigned"	"No DOI assigned"
8045231	"No DOI assigned"	"No DOI assigned"
8045232	"No DOI assigned"	"No DOI assigned"
8045236	"No DOI assigned"	"No DOI assigned"
8045238	"No DOI assigned"	"No DOI assigned"
8045239	"No DOI assigned"	"No DOI assigned"
8045241	"No DOI assigned"	"No DOI assigned"
8045242	"No DOI assigned"	"No DOI assigned"
8045243	"No DOI assigned"	"No DOI assigned"
8045244	"No DOI assigned"	"No DOI assigned"
8045245	"No DOI assigned"	"No DOI assigned"
8045248	"No DOI assigned"	"No DOI assigned"
8045249	"No DOI assigned"	"No DOI assigned"
8045250	"No DOI assigned"	"No DOI assigned"
8045251	"No DOI assigned"	"No DOI assigned"
8045252	"No DOI assigned"	"No DOI assigned"
8045254	"No DOI assigned"	"No DOI assigned"
8045255	"No DOI assigned"	"No DOI assigned"
8045257	"No DOI assigned"	"No DOI assigned"
8045258	"No DOI assigned"	"No DOI assigned"
8045261	"No DOI assigned"	"No DOI assigned"
8045264	"No DOI assigned"	"No DOI assigned"
8045265	"No DOI assigned"	"No DOI assigned"
8045266	"No DOI assigned"	"No DOI assigned"
8045267	"No DOI assigned"	"No DOI assigned"
8045268	"No DOI assigned"	"No DOI assigned"
8045269	"No DOI assigned"	"No DOI assigned"
8045273	"No DOI assigned"	"No DOI assigned"
8045274	"No DOI assigned"	"No DOI assigned"
8045275	"No DOI assigned"	"No DOI assigned"
8045276	"No DOI assigned"	"No DOI assigned"
8045277	"No DOI assigned"	"No DOI assigned"
8045278	"No DOI assigned"	"No DOI assigned"
8045280	"No DOI assigned"	"No DOI assigned"
8045281	"No DOI assigned"	"No DOI assigned"
8045282	"No DOI assigned"	"No DOI assigned"
8045283	"No DOI assigned"	"No DOI assigned"
8045284	"No DOI assigned"	"No DOI assigned"
8045285	"No DOI assigned"	"No DOI assigned"
8045286	"No DOI assigned"	"No DOI assigned"
8045287	"No DOI assigned"	"No DOI assigned"
8045292	"No DOI assigned"	"No DOI assigned"
8045293	"No DOI assigned"	"No DOI assigned"
8045295	"No DOI assigned"	"No DOI assigned"
8045296	"No DOI assigned"	"No DOI assigned"
8045297	"No DOI assigned"	"No DOI assigned"
8045298	"No DOI assigned"	"No DOI assigned"
8045299	"No DOI assigned"	"No DOI assigned"
8045301	"No DOI assigned"	"No DOI assigned"
8045302	"No DOI assigned"	"No DOI assigned"
8045303	"No DOI assigned"	"No DOI assigned"
8045305	"No DOI assigned"	"No DOI assigned"
8045306	"No DOI assigned"	"No DOI assigned"
8045307	"No DOI assigned"	"No DOI assigned"
8045311	"No DOI assigned"	"No DOI assigned"
8045313	"No DOI assigned"	"No DOI assigned"
8045314	"No DOI assigned"	"No DOI assigned"
8045318	"No DOI assigned"	"No DOI assigned"
8045319	"No DOI assigned"	"No DOI assigned"
8045325	"No DOI assigned"	"No DOI assigned"
8045330	"No DOI assigned"	"No DOI assigned"
8045335	"No DOI assigned"	"No DOI assigned"
8045336	"No DOI assigned"	"No DOI assigned"
8045337	"No DOI assigned"	"No DOI assigned"
8045338	"No DOI assigned"	"No DOI assigned"
8045340	"No DOI assigned"	"No DOI assigned"
8045341	"No DOI assigned"	"No DOI assigned"
8045343	"No DOI assigned"	"No DOI assigned"
8045344	"No DOI assigned"	"No DOI assigned"
8045345	"No DOI assigned"	"No DOI assigned"
8045346	"No DOI assigned"	"No DOI assigned"
8045347	"No DOI assigned"	"No DOI assigned"
8045348	"No DOI assigned"	"No DOI assigned"
8045349	"No DOI assigned"	"No DOI assigned"
8045350	"No DOI assigned"	"No DOI assigned"
8045352	"No DOI assigned"	"No DOI assigned"
8045353	"No DOI assigned"	"No DOI assigned"
8045356	"No DOI assigned"	"No DOI assigned"
8045357	"No DOI assigned"	"No DOI assigned"
8045361	"No DOI assigned"	"No DOI assigned"
8045366	"No DOI assigned"	"No DOI assigned"
8045367	"No DOI assigned"	"No DOI assigned"
8045368	"No DOI assigned"	"No DOI assigned"
8045370	"No DOI assigned"	"No DOI assigned"
8045371	"No DOI assigned"	"No DOI assigned"
8045372	"No DOI assigned"	"No DOI assigned"
8045374	"No DOI assigned"	"No DOI assigned"
8045375	"No DOI assigned"	"No DOI assigned"
8045377	"No DOI assigned"	"No DOI assigned"
8045379	"No DOI assigned"	"No DOI assigned"
8045380	"No DOI assigned"	"No DOI assigned"
8045383	"No DOI assigned"	"No DOI assigned"
8045386	"No DOI assigned"	"No DOI assigned"
8045387	"No DOI assigned"	"No DOI assigned"
8045389	"No DOI assigned"	"No DOI assigned"
8045394	"No DOI assigned"	"No DOI assigned"
8045395	"No DOI assigned"	"No DOI assigned"
8045396	"No DOI assigned"	"No DOI assigned"
8045397	"No DOI assigned"	"No DOI assigned"
8045398	"No DOI assigned"	"No DOI assigned"
8045401	"No DOI assigned"	"No DOI assigned"
8045405	"No DOI assigned"	"No DOI assigned"
8045408	"No DOI assigned"	"No DOI assigned"
8045413	"No DOI assigned"	"No DOI assigned"
8045414	"No DOI assigned"	"No DOI assigned"
8045419	"No DOI assigned"	"No DOI assigned"
8045420	"No DOI assigned"	"No DOI assigned"
8045421	"No DOI assigned"	"No DOI assigned"
8045425	"No DOI assigned"	"No DOI assigned"
8045427	"No DOI assigned"	"No DOI assigned"
8045432	"No DOI assigned"	"No DOI assigned"
8045433	"No DOI assigned"	"No DOI assigned"
8045435	"No DOI assigned"	"No DOI assigned"
8045437	"No DOI assigned"	"No DOI assigned"
8045440	"No DOI assigned"	"No DOI assigned"
8045441	"No DOI assigned"	"No DOI assigned"
8045442	"No DOI assigned"	"No DOI assigned"
8045443	"No DOI assigned"	"No DOI assigned"
8045444	"No DOI assigned"	"No DOI assigned"
8045445	"No DOI assigned"	"No DOI assigned"
8045447	"No DOI assigned"	"No DOI assigned"
8045448	"No DOI assigned"	"No DOI assigned"
8045453	"No DOI assigned"	"No DOI assigned"
8045455	"No DOI assigned"	"No DOI assigned"
8045456	"No DOI assigned"	"No DOI assigned"
8045457	"No DOI assigned"	"No DOI assigned"
8045458	"No DOI assigned"	"No DOI assigned"
8045460	"No DOI assigned"	"No DOI assigned"
8045461	"No DOI assigned"	"No DOI assigned"
8045462	"No DOI assigned"	"No DOI assigned"
8045464	"No DOI assigned"	"No DOI assigned"
8045468	"No DOI assigned"	"No DOI assigned"
8045469	"No DOI assigned"	"No DOI assigned"
8045471	"No DOI assigned"	"No DOI assigned"
8045475	"No DOI assigned"	"No DOI assigned"
8045476	"No DOI assigned"	"No DOI assigned"
8045477	"No DOI assigned"	"No DOI assigned"
8045479	"No DOI assigned"	"No DOI assigned"
8045484	"No DOI assigned"	"No DOI assigned"
8045487	"No DOI assigned"	"No DOI assigned"
8045488	"No DOI assigned"	"No DOI assigned"
8045489	"No DOI assigned"	"No DOI assigned"
8045490	"No DOI assigned"	"No DOI assigned"
8045492	"No DOI assigned"	"No DOI assigned"
8045495	"No DOI assigned"	"No DOI assigned"
8045496	"No DOI assigned"	"No DOI assigned"
8045498	"No DOI assigned"	"No DOI assigned"
8045499	"No DOI assigned"	"No DOI assigned"
8045500	"No DOI assigned"	"No DOI assigned"
8045504	"No DOI assigned"	"No DOI assigned"
8045505	"No DOI assigned"	"No DOI assigned"
8045511	"No DOI assigned"	"No DOI assigned"
8045512	"No DOI assigned"	"No DOI assigned"
8045513	"No DOI assigned"	"No DOI assigned"
8045520	"No DOI assigned"	"No DOI assigned"
8045521	"No DOI assigned"	"No DOI assigned"
8045522	"No DOI assigned"	"No DOI assigned"
8045526	"No DOI assigned"	"No DOI assigned"
8045528	"No DOI assigned"	"No DOI assigned"
8045531	"No DOI assigned"	"No DOI assigned"
8045532	"No DOI assigned"	"No DOI assigned"
8045535	"No DOI assigned"	"No DOI assigned"
8045543	"No DOI assigned"	"No DOI assigned"
8045544	"No DOI assigned"	"No DOI assigned"
8045545	"No DOI assigned"	"No DOI assigned"
8045547	"No DOI assigned"	"No DOI assigned"
8045550	"No DOI assigned"	"No DOI assigned"
8045551	"No DOI assigned"	"No DOI assigned"
8045552	"No DOI assigned"	"No DOI assigned"
8045553	"No DOI assigned"	"No DOI assigned"
8045554	"No DOI assigned"	"No DOI assigned"
8045555	"No DOI assigned"	"No DOI assigned"
8045556	"No DOI assigned"	"No DOI assigned"
8045557	"No DOI assigned"	"No DOI assigned"
8045558	"No DOI assigned"	"No DOI assigned"
8045559	"No DOI assigned"	"No DOI assigned"
8045561	"No DOI assigned"	"No DOI assigned"
8045562	"No DOI assigned"	"No DOI assigned"
8045568	"No DOI assigned"	"No DOI assigned"
8045570	"No DOI assigned"	"No DOI assigned"
8045572	"No DOI assigned"	"No DOI assigned"
8045577	"No DOI assigned"	"No DOI assigned"
8045578	"No DOI assigned"	"No DOI assigned"
8045579	"No DOI assigned"	"No DOI assigned"
8045582	"No DOI assigned"	"No DOI assigned"
8045583	"No DOI assigned"	"No DOI assigned"
8045584	"No DOI assigned"	"No DOI assigned"
8045587	"No DOI assigned"	"No DOI assigned"
8045589	"No DOI assigned"	"No DOI assigned"
8045590	"No DOI assigned"	"No DOI assigned"
8045591	"No DOI assigned"	"No DOI assigned"
8045593	"No DOI assigned"	"No DOI assigned"
8045594	"No DOI assigned"	"No DOI assigned"
8045595	"No DOI assigned"	"No DOI assigned"
8045596	"No DOI assigned"	"No DOI assigned"
8045597	"No DOI assigned"	"No DOI assigned"
8045598	"No DOI assigned"	"No DOI assigned"
8045599	"No DOI assigned"	"No DOI assigned"
8045600	"No DOI assigned"	"No DOI assigned"
8045601	"No DOI assigned"	"No DOI assigned"
8045605	"No DOI assigned"	"No DOI assigned"
8045606	"No DOI assigned"	"No DOI assigned"
8045611	"No DOI assigned"	"No DOI assigned"
8045613	"No DOI assigned"	"No DOI assigned"
8045614	"No DOI assigned"	"No DOI assigned"
8045615	"No DOI assigned"	"No DOI assigned"
8045616	"No DOI assigned"	"No DOI assigned"
8045617	"No DOI assigned"	"No DOI assigned"
8045618	"No DOI assigned"	"No DOI assigned"
8045619	"No DOI assigned"	"No DOI assigned"
8045623	"No DOI assigned"	"No DOI assigned"
8045624	"No DOI assigned"	"No DOI assigned"
8045629	"No DOI assigned"	"No DOI assigned"
8045631	"No DOI assigned"	"No DOI assigned"
8045632	"No DOI assigned"	"No DOI assigned"
8045633	"No DOI assigned"	"No DOI assigned"
8045637	"No DOI assigned"	"No DOI assigned"
8045642	"No DOI assigned"	"No DOI assigned"
8045646	"No DOI assigned"	"No DOI assigned"
8045647	"No DOI assigned"	"No DOI assigned"
8045649	"No DOI assigned"	"No DOI assigned"
8045650	"No DOI assigned"	"No DOI assigned"
8045651	"No DOI assigned"	"No DOI assigned"
8045657	"No DOI assigned"	"No DOI assigned"
8045658	"No DOI assigned"	"No DOI assigned"
8045659	"No DOI assigned"	"No DOI assigned"
8045660	"No DOI assigned"	"No DOI assigned"
8045661	"No DOI assigned"	"No DOI assigned"
8045663	"No DOI assigned"	"No DOI assigned"
8045665	"No DOI assigned"	"No DOI assigned"
8045669	"No DOI assigned"	"No DOI assigned"
8045670	"No DOI assigned"	"No DOI assigned"
8045671	"No DOI assigned"	"No DOI assigned"
8045672	"No DOI assigned"	"No DOI assigned"
8045675	"No DOI assigned"	"No DOI assigned"
8045679	"No DOI assigned"	"No DOI assigned"
8045682	"No DOI assigned"	"No DOI assigned"
8045683	"No DOI assigned"	"No DOI assigned"
8045684	"No DOI assigned"	"No DOI assigned"
8045686	"No DOI assigned"	"No DOI assigned"
8045688	"No DOI assigned"	"No DOI assigned"
8045689	"No DOI assigned"	"No DOI assigned"
8045692	"No DOI assigned"	"No DOI assigned"
8045694	"No DOI assigned"	"No DOI assigned"
8045697	"No DOI assigned"	"No DOI assigned"
8045698	"No DOI assigned"	"No DOI assigned"
8045699	"No DOI assigned"	"No DOI assigned"
8045704	"No DOI assigned"	"No DOI assigned"
8045705	"No DOI assigned"	"No DOI assigned"
8045706	"No DOI assigned"	"No DOI assigned"
8045708	"No DOI assigned"	"No DOI assigned"
8045709	"No DOI assigned"	"No DOI assigned"
8045710	"No DOI assigned"	"No DOI assigned"
8045711	"No DOI assigned"	"No DOI assigned"
8045712	"No DOI assigned"	"No DOI assigned"
8045714	"No DOI assigned"	"No DOI assigned"
8045715	"No DOI assigned"	"No DOI assigned"
8045716	"No DOI assigned"	"No DOI assigned"
8045718	"No DOI assigned"	"No DOI assigned"
8045719	"No DOI assigned"	"No DOI assigned"
8045720	"No DOI assigned"	"No DOI assigned"
8045721	"No DOI assigned"	"No DOI assigned"
8045723	"No DOI assigned"	"No DOI assigned"
8045724	"No DOI assigned"	"No DOI assigned"
8045727	"No DOI assigned"	"No DOI assigned"
8045730	"No DOI assigned"	"No DOI assigned"
8045734	"No DOI assigned"	"No DOI assigned"
8045735	"No DOI assigned"	"No DOI assigned"
8045740	"No DOI assigned"	"No DOI assigned"
8045742	"No DOI assigned"	"No DOI assigned"
8045744	"No DOI assigned"	"No DOI assigned"
8045745	"No DOI assigned"	"No DOI assigned"
8045747	"No DOI assigned"	"No DOI assigned"
8045748	"No DOI assigned"	"No DOI assigned"
8045750	"No DOI assigned"	"No DOI assigned"
8045751	"No DOI assigned"	"No DOI assigned"
8045752	"No DOI assigned"	"No DOI assigned"
8045753	"No DOI assigned"	"No DOI assigned"
8045758	"No DOI assigned"	"No DOI assigned"
